Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Finish,View,Amenities,Amenities_Count,Is_Installments
Office,Madinaty,5000000.0,44642.857142857145,112.0,2.0,2.0,Ground/Basement,1,Garden,"Garden, Parking",2,1
Apartment,New Cairo,10000000.0,,,3.0,2.0,Not Mentioned,0,Garden,Garden,1,0
Penthouse,Madinaty,7967000.0,47422.619047619046,168.0,3.0,3.0,Ground/Basement,0,Pool,"Security, Garden, Pool, Parking",4,1
Villa,Other,17500000.0,,,3.0,3.0,Not Mentioned,1,Garden,,0,0
Apartment,New Cairo,18000000.0,112500.0,160.0,3.0,2.0,Not Mentioned,1,Other,,0,0
Apartment,New Cairo,8600000.0,,,3.0,3.0,Not Mentioned,1,Other,,0,0
Roof,New Cairo,7000000.0,24137.931034482757,290.0,3.0,2.0,Last Floor/Roof,1,Pool,Pool,1,0
Apartment,New Cairo,9017332.0,38371.62553191489,235.0,3.0,4.0,Not Mentioned,1,Garden,Garden,1,0
Land,New Cairo,13500000.0,,,4.0,4.0,Not Mentioned,1,Garden,,0,1
Penthouse,New Cairo,30000000.0,108303.24909747293,277.0,4.0,4.0,Last Floor/Roof,1,Lake,,0,0
Commercial,Madinaty,4200000.0,,,2.0,,Not Mentioned,1,Pool,Pool,1,1
Studio,Other,2500000.0,,,,,First Floor,1,Other,,0,1
Apartment,Shorouk,3300000.0,16097.560975609756,205.0,3.0,2.0,Not Mentioned,1,Other,,0,0
Apartment,New Cairo,8000000.0,,,2.0,2.0,Not Mentioned,1,Garden,,0,0
Apartment,Other,4600000.0,,,,1.0,Not Mentioned,1,Other,,0,0
Apartment,Madinaty,6300000.0,,,,2.0,Not Mentioned,1,Other,,0,0
Apartment,Madinaty,8800000.0,,,3.0,3.0,First Floor,1,Garden,Garden,1,0
Land,Madinaty,4200000.0,,,2.0,1.0,Not Mentioned,1,Garden,Garden,1,0
Land,New Capital,6005000.0,35323.529411764706,170.0,3.0,3.0,Not Mentioned,1,Garden,"Security, Parking",2,1
Land,Madinaty,9000000.0,,,3.0,2.0,Not Mentioned,1,Garden,,0,1
Apartment,New Capital,5000000.0,,,2.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Office,Maadi,2100000.0,,,,2.0,Ground/Basement,1,Other,,0,1
Duplex,New Cairo,4060733.0,,,,,Not Mentioned,1,Pool,"Security, Garden, Pool",3,1
Office,Madinaty,5300000.0,55208.333333333336,96.0,3.0,2.0,Ground/Basement,1,Garden,Garden,1,0
Apartment,October,7550000.0,,,3.0,3.0,Not Mentioned,1,Garden,"Elevator, Garden",2,1
Land,New Cairo,16600000.0,72173.91304347826,230.0,3.0,3.0,Not Mentioned,1,Garden,,0,1
Building,Other,6000000.0,26086.956521739132,230.0,3.0,2.0,Last Floor/Roof,1,Other,"Balcony, Electricity Meter",2,0
Duplex,New Cairo,3100100.0,,,,,First Floor,1,Garden,,0,1
Apartment,Other,6500000.0,38235.294117647056,170.0,3.0,3.0,Typical Floor,1,Garden,,0,0
Land,Nasr City,3800000.0,,,,2.0,Typical Floor,1,Other,Elevator,1,1
Apartment,Other,3500000.0,,,2.0,2.0,Not Mentioned,1,Garden,Parking,1,0
Apartment,Rehab,5500000.0,55555.555555555555,99.0,2.0,1.0,Not Mentioned,1,Garden,Garden,1,0
Building,Nasr City,4300000.0,18695.652173913044,230.0,3.0,3.0,Typical Floor,1,Other,,0,0
Villa,New Cairo,11200000.0,,,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,Other,9000000.0,,,,2.0,Not Mentioned,1,Garden,,0,0
Apartment,Rehab,5700000.0,64044.94382022472,89.0,2.0,2.0,First Floor,1,Other,,0,0
Apartment,Madinaty,11700000.0,48750.0,240.0,3.0,3.0,Not Mentioned,1,Corner,"Electricity Meter, Water Meter, Natural Gas",3,1
Apartment,New Cairo,5500000.0,,,2.0,3.0,Not Mentioned,0,Other,,0,0
Land,Madinaty,11800000.0,62433.862433862436,189.0,3.0,3.0,Ground/Basement,1,Garden,Garden,1,0
Commercial,Madinaty,5750000.0,50000.0,115.0,2.0,2.0,Typical Floor,1,Garden,"Elevator, Garden",2,0
Apartment,Madinaty,9850000.0,,,3.0,3.0,First Floor,1,Garden,Garden,1,0
Villa,Madinaty,7300000.0,66972.47706422018,109.0,,2.0,Ground/Basement,1,Garden,Garden,1,0
Land,Madinaty,1900000.0,20212.76595744681,94.0,,,First Floor,1,Main Street,"Parking, Electricity Meter, Water Meter",3,1
Villa,Madinaty,13500000.0,72580.64516129032,186.0,,,Not Mentioned,1,Garden,Garden,1,0
Apartment,New Cairo,8800000.0,60689.65517241379,145.0,3.0,3.0,Not Mentioned,1,Other,,0,0
Apartment,New Cairo,5000000.0,45454.545454545456,110.0,3.0,2.0,Not Mentioned,1,Garden,"Security, Garden",2,1
Building,Rehab,8200000.0,58992.80575539568,139.0,3.0,3.0,Not Mentioned,1,Garden,"Elevator, Security, Garden",3,0
Roof,New Cairo,4957000.0,,,3.0,3.0,Last Floor/Roof,1,Garden,Garden,1,0
Apartment,New Cairo,9900000.0,82500.0,120.0,2.0,2.0,Not Mentioned,1,Other,"Electricity Meter, Natural Gas",2,1
Villa,Shorouk,2550000.0,,,,,Not Mentioned,1,Other,,0,0
Apartment,Other,4142220.0,,,,,Ground/Basement,1,Garden,Garden,1,1
Building,Madinaty,4500000.0,,,2.0,,Not Mentioned,1,Garden,"Elevator, Security, Parking",3,1
Apartment,New Cairo,10412000.0,,,3.0,3.0,Not Mentioned,1,Other,,0,1
Duplex,Other,3300000.0,,,2.0,,Ground/Basement,1,Garden,Garden,1,0
Apartment,New Cairo,14750000.0,91049.38271604938,162.0,3.0,2.0,Not Mentioned,1,Other,,0,0
Duplex,New Cairo,4500000.0,,,4.0,2.0,Ground/Basement,1,Club,,0,1
Apartment,New Cairo,9500000.0,,,,3.0,Not Mentioned,1,Garden,Parking,1,0
Land,New Cairo,7000000.0,45751.63398692811,153.0,2.0,3.0,Not Mentioned,0,Other,,0,0
Villa,Shorouk,4160000.0,18488.88888888889,225.0,,,Not Mentioned,1,Other,"Elevator, Electricity Meter, Water Meter",3,1
Land,Maadi,13500000.0,,,,2.0,Not Mentioned,1,Nile View,"Elevator, Security",2,0
Office,Madinaty,12650000.0,,,3.0,3.0,First Floor,1,Garden,Garden,1,1
Apartment,New Cairo,5938500.0,,,3.0,3.0,First Floor,1,Other,"Elevator, Security",2,1
Medical,Shorouk,11000000.0,68750.0,160.0,3.0,3.0,Not Mentioned,1,Other,,0,0
Studio,Other,4052475.0,,,3.0,,First Floor,1,Pool,"Security, Garden, Pool, Parking",4,1
Studio,Other,3271740.0,,,3.0,2.0,First Floor,1,Pool,"Security, Garden, Pool, Parking",4,1
Apartment,Madinaty,4300000.0,,,3.0,3.0,Not Mentioned,0,Garden,Parking,1,0
Studio,New Cairo,7000000.0,,,,,Not Mentioned,1,Garden,Security,1,1
Apartment,New Cairo,3700000.0,,,2.0,2.0,Not Mentioned,0,Other,,0,0
Building,Madinaty,7524000.0,,,3.0,2.0,Not Mentioned,1,Garden,"Elevator, Garden",2,1
Land,New Cairo,15400000.0,405263.15789473685,38.0,4.0,4.0,Not Mentioned,1,Other,,0,1
Apartment,Madinaty,5550000.0,44758.06451612903,124.0,3.0,2.0,Not Mentioned,1,Garden,,0,0
Apartment,Other,3250000.0,,,,2.0,Not Mentioned,1,Garden,"Garden, Balcony",2,0
Apartment,Other,5725000.0,44038.46153846154,130.0,2.0,2.0,Not Mentioned,0,Garden,,0,0
Building,Shorouk,3700000.0,18048.780487804877,205.0,3.0,3.0,Not Mentioned,1,Other,Natural Gas,1,1
Villa,Other,3900000.0,,,3.0,2.0,First Floor,1,Garden,"Garden, Balcony",2,0
Office,Madinaty,6000000.0,,,3.0,2.0,First Floor,1,Other,,0,0
Building,Maadi,4950000.0,23023.25581395349,215.0,3.0,3.0,Typical Floor,1,Garden,"Garden, Balcony, Parking",3,0
Duplex,Shorouk,7050000.0,30652.17391304348,230.0,,,Ground/Basement,1,Garden,Garden,1,1
Villa,Other,5300000.0,25238.095238095237,210.0,3.0,3.0,First Floor,1,Other,"Electricity Meter, Natural Gas",2,0
Apartment,Shorouk,12000000.0,,,,,Not Mentioned,1,Other,,0,1
Apartment,New Cairo,10000000.0,,,,,Not Mentioned,1,Garden,"Security, Garden",2,1
Apartment,Rehab,6100000.0,,,,,Not Mentioned,1,Other,,0,0
Duplex,New Cairo,11500000.0,25555.555555555555,450.0,,2.0,Ground/Basement,1,Garden,Garden,1,0
Apartment,Rehab,8700000.0,54037.26708074534,161.0,,,Not Mentioned,1,Club,Elevator,1,0
Apartment,Madinaty,12650000.0,59952.60663507109,211.0,3.0,3.0,First Floor,1,Garden,"Garden, Balcony",2,0
Studio,Madinaty,3550000.0,61206.89655172414,58.0,1.0,1.0,Not Mentioned,1,Garden,,0,0
Villa,New Cairo,7250000.0,,,3.0,2.0,First Floor,1,Garden,"Elevator, Garden",2,0
Apartment,Madinaty,6000000.0,51724.137931034486,116.0,,,First Floor,1,Garden,Garden,1,0
Land,Madinaty,14000000.0,,,,3.0,Ground/Basement,1,Garden,Garden,1,0
Apartment,Madinaty,4000000.0,,,3.0,2.0,Not Mentioned,1,Garden,Garden,1,1
Commercial,New Cairo,7700000.0,,,1.0,1.0,Not Mentioned,1,Other,,0,1
Duplex,Heliopolis,10500000.0,43388.42975206611,242.0,4.0,3.0,Not Mentioned,1,Pool,"Garden, Pool",2,1
Commercial,Other,4500000.0,,,3.0,2.0,Not Mentioned,1,Garden,,0,1
Duplex,New Cairo,14000000.0,,,,4.0,Ground/Basement,1,Garden,Garden,1,0
Apartment,Other,3900000.0,46428.57142857143,84.0,2.0,2.0,Not Mentioned,1,Garden,Parking,1,1
Land,Heliopolis,4000000.0,,,2.0,2.0,Ground/Basement,1,Garden,Garden,1,0
Land,New Cairo,18900000.0,92195.12195121951,205.0,3.0,4.0,Not Mentioned,1,Garden,,0,1
Apartment,Other,3300000.0,18857.14285714286,175.0,3.0,3.0,First Floor,0,Garden,"Garden, Balcony",2,0
Apartment,Sheikh Zayed,8000000.0,,,3.0,3.0,Ground/Basement,1,Garden,Garden,1,0
Studio,Madinaty,3600000.0,,,,,Ground/Basement,1,Other,,0,0
Land,New Cairo,6500000.0,,,3.0,3.0,First Floor,0,Garden,,0,0
Duplex,New Cairo,13400000.0,,,3.0,4.0,Last Floor/Roof,1,Garden,,0,1
Commercial,New Cairo,13200000.0,70212.76595744681,188.0,,,Not Mentioned,1,Garden,,0,1
Villa,Other,8940000.0,,,3.0,3.0,Not Mentioned,0,Other,,0,1
Commercial,Rehab,14000000.0,65727.69953051643,213.0,3.0,3.0,Not Mentioned,0,Pool,Pool,1,1
Commercial,Other,7500000.0,,,3.0,3.0,Not Mentioned,0,Other,,0,1
Commercial,New Cairo,10375000.0,,,2.0,2.0,Not Mentioned,1,Lake,,0,1
Duplex,New Cairo,16400000.0,68333.33333333333,240.0,2.0,3.0,Not Mentioned,0,Other,,0,1
Apartment,Rehab,4300000.0,30714.285714285714,140.0,,3.0,Not Mentioned,1,Garden,"Elevator, Parking, Natural Gas",3,0
Villa,New Cairo,16000000.0,,,3.0,3.0,Last Floor/Roof,0,Garden,Garden,1,1
Apartment,Other,13500000.0,,,2.0,2.0,Not Mentioned,1,Other,,0,0
Commercial,New Cairo,7500000.0,46875.0,160.0,3.0,3.0,Not Mentioned,0,Other,,0,1
Villa,New Cairo,16240000.0,72177.77777777778,225.0,,,Not Mentioned,1,Garden,,0,1
Villa,New Cairo,9900000.0,60000.0,165.0,3.0,3.0,Not Mentioned,1,Pool,"Security, Pool",2,1
Apartment,Rehab,5000000.0,,,,,Not Mentioned,1,Other,Elevator,1,1
Apartment,Madinaty,4500000.0,,,3.0,2.0,Not Mentioned,1,Other,,0,1
Commercial,Madinaty,10450000.0,,,3.0,3.0,Not Mentioned,1,Other,,0,0
Apartment,Rehab,9900000.0,63870.967741935485,155.0,,2.0,Ground/Basement,1,Garden,Garden,1,0
Apartment,Madinaty,3600000.0,,,3.0,,Ground/Basement,1,Garden,Garden,1,1
Apartment,Madinaty,12650000.0,,,3.0,3.0,First Floor,1,Garden,Garden,1,0
Duplex,Rehab,21000000.0,95454.54545454546,220.0,3.0,3.0,Ground/Basement,1,Pool,"Security, Garden, Pool",3,1
Land,Madinaty,8900000.0,,,2.0,2.0,Not Mentioned,1,Garden,,0,0
Commercial,Other,7500000.0,34090.90909090909,220.0,4.0,3.0,Not Mentioned,0,Garden,,0,1
Apartment,New Cairo,5500000.0,,,3.0,2.0,Ground/Basement,1,Garden,"Balcony, Parking",2,0
Villa,Other,5675995.0,34192.74096385542,166.0,3.0,2.0,Not Mentioned,1,Garden,,0,1
Land,Heliopolis,7800000.0,32500.0,240.0,3.0,2.0,Typical Floor,1,Sea View,"Elevator, Balcony",2,0
Apartment,Madinaty,4000000.0,38834.95145631068,103.0,2.0,2.0,Not Mentioned,1,Garden,Garden,1,1
Apartment,Other,6350000.0,38023.95209580838,167.0,3.0,3.0,Not Mentioned,0,Other,,0,0
Duplex,New Cairo,16480000.0,,,4.0,5.0,Last Floor/Roof,1,Garden,,0,1
Penthouse,New Cairo,27000000.0,,,4.0,4.0,Last Floor/Roof,0,Pool,Pool,1,0
Duplex,Other,14400000.0,,,3.0,3.0,Not Mentioned,1,Garden,,0,1
Duplex,New Cairo,6150000.0,,,5.0,6.0,First Floor,1,Garden,Garden,1,1
Apartment,Other,1390000.0,16951.219512195123,82.0,,,First Floor,1,Main Street,,0,0
Commercial,New Cairo,5600000.0,40000.0,140.0,2.0,2.0,Not Mentioned,1,Other,,0,1
Land,New Cairo,3700000.0,33035.71428571428,112.0,2.0,2.0,Not Mentioned,0,Pool,Pool,1,0
Apartment,New Cairo,8400000.0,,,3.0,3.0,Not Mentioned,0,Garden,Security,1,1
Apartment,New Cairo,10800000.0,,,3.0,2.0,Ground/Basement,1,Garden,Garden,1,0
Apartment,New Cairo,22000000.0,,,3.0,3.0,Not Mentioned,1,Pool,Pool,1,0
Duplex,Shorouk,4200000.0,10000.0,420.0,,,Ground/Basement,1,Garden,"Garden, Balcony",2,0
Penthouse,New Cairo,28900000.0,,,3.0,3.0,Not Mentioned,1,Lake,,0,0
Apartment,Madinaty,13000000.0,57522.12389380531,226.0,4.0,3.0,Not Mentioned,1,Other,,0,1
Apartment,Heliopolis,3800000.0,22352.941176470587,170.0,,2.0,Ground/Basement,1,Garden,Garden,1,0
Office,Madinaty,9685620.0,57652.5,168.0,3.0,3.0,Not Mentioned,1,Garden,Garden,1,1
Apartment,Other,3800000.0,,,,,Not Mentioned,1,Other,,0,1
Studio,Other,3690000.0,,,,,Not Mentioned,1,Club,,0,1
Apartment,Rehab,6000000.0,67415.73033707865,89.0,2.0,2.0,First Floor,1,Club,,0,0
Duplex,New Cairo,25000000.0,,,4.0,4.0,Last Floor/Roof,1,Club,Elevator,1,0
Villa,Heliopolis,7500000.0,30000.0,250.0,3.0,2.0,Last Floor/Roof,1,Other,"Elevator, Balcony",2,0
Commercial,New Cairo,15750000.0,,,2.0,2.0,First Floor,1,Lake,Security,1,0
Apartment,Madinaty,8000000.0,,,2.0,2.0,Not Mentioned,1,Garden,,0,1
Apartment,Maadi,4150000.0,23714.285714285714,175.0,,,Not Mentioned,1,Other,,0,0
Apartment,New Cairo,10500000.0,,,3.0,2.0,First Floor,1,Other,,0,0
Apartment,Madinaty,3900000.0,24375.0,160.0,3.0,2.0,First Floor,1,Other,,0,1
Apartment,New Cairo,14500000.0,,,3.0,2.0,Not Mentioned,1,Garden,,0,0
Apartment,Rehab,8400000.0,,,,,First Floor,1,Other,Elevator,1,0
Building,Madinaty,3759000.0,44750.0,84.0,,,Not Mentioned,1,Garden,Garden,1,1
Apartment,Other,3590000.0,,,3.0,2.0,Not Mentioned,1,Other,,0,1
Apartment,Other,5800000.0,32954.545454545456,176.0,3.0,,Not Mentioned,1,Other,,0,0
Roof,October,8500000.0,27687.296416938112,307.0,3.0,2.0,First Floor,1,Other,"Elevator, Electricity Meter, Natural Gas",3,0
Roof,New Cairo,11267226.0,,,2.0,3.0,Last Floor/Roof,1,Club,,0,1
Building,New Cairo,15750000.0,83776.59574468085,188.0,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Land,Madinaty,4800000.0,31788.079470198674,151.0,3.0,2.0,Not Mentioned,1,Pool,"Garden, Pool",2,1
Land,New Cairo,8500000.0,,,3.0,3.0,First Floor,0,Club,,0,0
Apartment,Madinaty,10000000.0,76335.87786259541,131.0,3.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Land,Nasr City,8500000.0,37777.77777777778,225.0,3.0,2.0,Typical Floor,1,Main Street,"Elevator, Balcony",2,0
Apartment,Heliopolis,4000000.0,,,3.0,2.0,Not Mentioned,1,Other,,0,1
Apartment,Other,5300000.0,,,3.0,1.0,Not Mentioned,1,Other,,0,0
Duplex,Madinaty,3754000.0,,,3.0,2.0,Ground/Basement,0,Garden,,0,1
Apartment,New Cairo,10000000.0,54644.8087431694,183.0,3.0,3.0,Not Mentioned,1,Club,,0,0
Apartment,New Cairo,3000000.0,21739.130434782608,138.0,2.0,2.0,Not Mentioned,1,Garden,,0,1
Apartment,New Cairo,11300000.0,,,2.0,3.0,Not Mentioned,1,Garden,"Garden, Parking",2,1
Apartment,New Cairo,11000000.0,,,,4.0,Not Mentioned,1,Corner,,0,0
Commercial,Rehab,12500000.0,69444.44444444444,180.0,3.0,3.0,First Floor,1,Garden,Garden,1,0
Apartment,New Cairo,18000000.0,96774.19354838709,186.0,,,Ground/Basement,1,Garden,Parking,1,0
Land,Other,6300000.0,,,3.0,3.0,First Floor,0,Garden,,0,0
Land,Nasr City,5000000.0,20000.0,250.0,4.0,3.0,Typical Floor,1,Other,Elevator,1,0
Commercial,Madinaty,4800000.0,53333.333333333336,90.0,2.0,1.0,Typical Floor,1,Other,Elevator,1,0
Duplex,New Cairo,15000000.0,32051.28205128205,468.0,5.0,5.0,Last Floor/Roof,0,Lake,,0,0
Apartment,New Cairo,12000000.0,,,,,Not Mentioned,1,Other,,0,1
Land,Madinaty,6000000.0,,,3.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Penthouse,Other,11000000.0,,,3.0,3.0,Last Floor/Roof,1,Other,,0,0
Duplex,Other,7700000.0,,,4.0,5.0,Last Floor/Roof,0,Club,,0,0
Land,Sheikh Zayed,8999999.0,52023.115606936415,173.0,,,First Floor,0,Garden,,0,0
Land,New Cairo,5655000.0,,,3.0,3.0,Not Mentioned,1,Pool,Pool,1,1
Apartment,Other,11200000.0,61538.46153846154,182.0,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Commercial,New Capital,4800000.0,,,,,Ground/Basement,1,Pool,"Security, Garden, Pool",3,1
Office,Sheikh Zayed,8800000.0,,,3.0,2.0,Not Mentioned,1,Other,,0,0
Land,Madinaty,5100000.0,,,,2.0,Not Mentioned,1,Garden,Garden,1,1
Studio,New Capital,3361449.0,,,,,Not Mentioned,1,Garden,,0,1
Duplex,Other,7500000.0,,,,3.0,Not Mentioned,1,Garden,,0,1
Apartment,Other,3300000.0,24444.444444444445,135.0,2.0,2.0,First Floor,0,Other,,0,0
Duplex,New Capital,7470000.0,54525.54744525548,137.0,,,Ground/Basement,1,Pool,"Elevator, Garden, Pool",3,0
Apartment,Shorouk,1750000.0,17500.0,100.0,,,Last Floor/Roof,1,Other,,0,1
Building,Other,5500000.0,,,3.0,2.0,Not Mentioned,1,Club,Balcony,1,0
Apartment,New Cairo,7700000.0,,,2.0,2.0,Not Mentioned,1,Garden,"Garden, Parking",2,0
Land,New Cairo,13000000.0,77844.31137724551,167.0,3.0,2.0,Ground/Basement,1,Garden,Garden,1,0
Apartment,Madinaty,5700000.0,49137.93103448276,116.0,3.0,2.0,Not Mentioned,1,Other,,0,0
Land,New Cairo,9702000.0,inf,0.0,2.0,2.0,Not Mentioned,1,Other,,0,1
Apartment,Other,5200000.0,,,,,Not Mentioned,1,Garden,Garden,1,0
Commercial,New Cairo,6500000.0,52000.0,125.0,,,Ground/Basement,1,Garden,Garden,1,1
Commercial,New Cairo,4000000.0,72727.27272727272,55.0,1.0,1.0,Not Mentioned,0,Garden,Parking,1,1
Apartment,New Cairo,5500000.0,42307.692307692305,130.0,2.0,2.0,Not Mentioned,1,Garden,"Parking, Electricity Meter, Water Meter",3,0
Apartment,Other,4500000.0,30201.342281879195,149.0,3.0,3.0,Not Mentioned,1,Garden,Parking,1,0
Villa,New Capital,7480000.0,53049.645390070924,141.0,,,First Floor,1,Pool,Pool,1,0
Penthouse,New Cairo,17777999.0,111112.49375,160.0,,,Last Floor/Roof,1,Lake,,0,0
Office,Other,9200000.0,,,2.0,2.0,Ground/Basement,1,Garden,Garden,1,0
Commercial,New Capital,5595000.0,,,,,Not Mentioned,1,Pool,"Security, Pool",2,1
Apartment,Madinaty,3700000.0,,,,,Not Mentioned,1,Other,,0,0
Apartment,Madinaty,6300000.0,,,3.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,New Cairo,14800000.0,75126.90355329949,197.0,3.0,3.0,Not Mentioned,1,Garden,Parking,1,0
Land,New Cairo,7150000.0,,,2.0,2.0,Not Mentioned,1,Pool,"Security, Garden, Pool, Parking",4,0
Land,New Cairo,12700000.0,,,3.0,3.0,Not Mentioned,1,Garden,,0,1
Commercial,Madinaty,9800000.0,,,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Land,New Cairo,6000000.0,,,3.0,3.0,Typical Floor,1,Pool,"Security, Pool, Parking",3,0
Apartment,New Cairo,12000000.0,92307.69230769231,130.0,2.0,3.0,Not Mentioned,1,Other,"Electricity Meter, Natural Gas",2,1
Office,New Cairo,15500000.0,99358.97435897436,156.0,2.0,2.0,Not Mentioned,1,Other,,0,0
Building,Other,3900000.0,,,2.0,,First Floor,1,Back,Elevator,1,0
Land,New Cairo,12770000.0,,,3.0,3.0,Not Mentioned,1,Garden,Parking,1,1
Villa,New Cairo,21400000.0,133750.0,160.0,3.0,4.0,Not Mentioned,1,Pool,"Garden, Pool",2,1
Villa,New Cairo,9000000.0,,,,2.0,Not Mentioned,1,Club,Parking,1,0
Duplex,Madinaty,12120000.0,,,4.0,4.0,Not Mentioned,1,Garden,"Security, Garden",2,0
Studio,Other,2650000.0,31547.619047619046,84.0,,,Not Mentioned,1,Other,,0,1
Apartment,Other,8000000.0,,,2.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Land,New Cairo,3500000.0,,,2.0,2.0,Not Mentioned,1,Pool,"Garden, Pool",2,1
Apartment,Other,3500000.0,24647.88732394366,142.0,3.0,2.0,Not Mentioned,1,Other,,0,0
Studio,Other,2868096.0,44814.0,64.0,,,First Floor,0,Other,,0,1
Apartment,New Cairo,3114000.0,,,2.0,3.0,First Floor,1,Garden,Garden,1,1
Duplex,Madinaty,9000000.0,,,4.0,4.0,Not Mentioned,1,Garden,"Security, Garden",2,0
Apartment,New Cairo,5608000.0,,,3.0,3.0,Not Mentioned,1,Garden,"Garden, Parking",2,1
Studio,Sheikh Zayed,12000000.0,126315.78947368421,95.0,1.0,1.0,Not Mentioned,1,Other,,0,0
Duplex,Madinaty,3700000.0,,,2.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,Madinaty,4300000.0,40952.380952380954,105.0,2.0,2.0,Not Mentioned,1,Club,,0,1
Apartment,New Cairo,15327000.0,65781.11587982833,233.0,4.0,,Not Mentioned,1,Garden,,0,1
Land,New Cairo,13300000.0,,,3.0,3.0,Not Mentioned,1,Garden,,0,1
Office,Madinaty,4800000.0,44859.81308411215,107.0,2.0,1.0,Not Mentioned,1,Garden,"Elevator, Garden",2,0
Studio,Madinaty,3000000.0,,,,,Not Mentioned,1,Garden,,0,1
Apartment,Madinaty,3900000.0,43333.333333333336,90.0,2.0,1.0,First Floor,1,Other,,0,0
Office,Sheikh Zayed,31000000.0,129707.1129707113,239.0,3.0,3.0,Not Mentioned,1,Other,,0,0
Office,Sheikh Zayed,12500000.0,,,3.0,4.0,Not Mentioned,1,Other,,0,0
Land,Other,8550000.0,,,2.0,3.0,Not Mentioned,1,Garden,,0,0
Duplex,New Cairo,12000000.0,30000.0,400.0,5.0,,Ground/Basement,1,Garden,Garden,1,0
Apartment,New Cairo,11243000.0,,,2.0,3.0,First Floor,1,Other,,0,1
Apartment,Other,10337600.0,,,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Penthouse,New Cairo,7000000.0,,,3.0,3.0,Last Floor/Roof,0,Garden,"Security, Parking",2,0
Penthouse,Other,16000000.0,,,3.0,,Last Floor/Roof,0,Other,,0,0
Office,October,9200000.0,,,3.0,3.0,Not Mentioned,0,Other,,0,0
Apartment,Sheikh Zayed,4957000.0,23717.703349282296,209.0,4.0,3.0,Not Mentioned,1,Other,,0,1
Building,New Cairo,4600000.0,24864.864864864863,185.0,3.0,,Last Floor/Roof,1,Corner,"Elevator, Electricity Meter",2,0
Apartment,New Cairo,7916832.0,,,3.0,2.0,Not Mentioned,1,Other,,0,1
Apartment,Other,6000000.0,,,,3.0,Not Mentioned,1,Garden,Garden,1,1
Commercial,New Cairo,15000000.0,131578.94736842104,114.0,2.0,2.0,Not Mentioned,1,Garden,Garden,1,1
Land,New Cairo,9841000.0,,,2.0,2.0,Not Mentioned,1,Garden,,0,1
Apartment,New Cairo,12267600.0,,,3.0,3.0,Not Mentioned,1,Other,,0,0
Apartment,Sheikh Zayed,6000000.0,,,2.0,,First Floor,1,Other,,0,0
Office,Madinaty,4000000.0,44943.8202247191,89.0,2.0,2.0,First Floor,1,Garden,"Electricity Meter, Natural Gas",2,0
Building,Madinaty,5700000.0,45238.09523809524,126.0,3.0,,Typical Floor,1,Club,,0,1
Villa,New Cairo,13000000.0,41935.48387096774,310.0,3.0,3.0,Ground/Basement,1,Other,,0,0
Apartment,New Cairo,9600000.0,,,3.0,3.0,Not Mentioned,1,Club,,0,0
Apartment,Other,2790700.0,,,,,Not Mentioned,1,Other,Security,1,1
Apartment,New Cairo,10351900.0,,,2.0,2.0,Not Mentioned,1,Lake,,0,1
Apartment,New Cairo,25650000.0,126354.67980295567,203.0,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,Other,11200000.0,64000.0,175.0,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Duplex,New Cairo,4200000.0,,,,3.0,Ground/Basement,1,Garden,Garden,1,0
Apartment,Maadi,5000000.0,33333.333333333336,150.0,3.0,2.0,Not Mentioned,1,Other,,0,0
Apartment,Other,4400000.0,27500.0,160.0,,,Not Mentioned,0,Sea View,,0,0
Land,Madinaty,26500000.0,,,4.0,3.0,Not Mentioned,1,Other,,0,0
Land,Rehab,13000000.0,,,3.0,3.0,Not Mentioned,1,Garden,Security,1,0
Land,New Capital,5600000.0,33333.333333333336,168.0,3.0,3.0,Not Mentioned,1,Garden,"Security, Parking",2,1
Apartment,New Cairo,12400000.0,80000.0,155.0,3.0,3.0,Not Mentioned,1,Other,,0,0
Penthouse,New Cairo,24000000.0,,,4.0,4.0,Last Floor/Roof,1,Lake,,0,1
Building,Shorouk,3500000.0,17676.76767676768,198.0,,,First Floor,0,Garden,"Elevator, Garden, Balcony, Electricity Meter, Natural Gas",5,1
Apartment,Sheikh Zayed,15140000.0,,,3.0,3.0,Not Mentioned,1,Other,,0,1
Apartment,Madinaty,4800000.0,48000.0,100.0,2.0,2.0,Typical Floor,1,Garden,Parking,1,1
Commercial,New Capital,2514000.0,,,,,Not Mentioned,1,Lake,,0,1
Land,New Cairo,6900000.0,,,1.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,Other,4493200.0,,,,,Not Mentioned,1,Other,Security,1,1
