Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Finish,View,Amenities,Amenities_Count,Is_Installments
Apartment,cairo el abbasiya ramsis st,5000000.0,29762.0,168.0,2.0,2.0,6.0,1,Main Street,,0,0
Villa,ras sidr ras sidr resorts golden beach resort 1,9500000.0,27143.0,350.0,3.0,3.0,,1,Sea View,"Water Meter, Security, Swimming Pool, Balcony",4,0
Apartment,cairo ljyz el jizah district,5600000.0,18667.0,300.0,3.0,3.0,6.0,1,Main Street,,0,0
Apartment,cairo faisal el lebeny,3000000.0,13636.0,220.0,3.0,2.0,8.0,1,Main Street,,0,0
Apartment,cairo el haram el talbya tersa st,4700000.0,8393.0,560.0,5.0,2.0,,1,Main Street,,0,1
Apartment,cairo faisal shareaa el malek fasel,3000000.0,16667.0,180.0,4.0,2.0,6.0,1,Main Street,,0,0
Villa,cairo el sheikh zayed city alex cairo desert road mdyn sfnks ljdyd stella di mare farms,8750000.0,43750.0,200.0,4.0,3.0,,1,Main Street,"Water Meter, Security, Garden, Balcony",4,0
Apartment,cairo el haram el rimaya,2000000.0,14815.0,135.0,,,,1,Garden,Garden,1,0
Apartment,cairo el zaytun hadayek el zayton el zaytoun st,2850000.0,23750.0,120.0,3.0,1.0,2.0,1,Side Street,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Roof,ain elsokhna resorts,5250000.0,30000.0,175.0,4.0,3.0,,1,Pool,,0,0
Villa,red sea hurghada resorts mubark 6,22000000.0,31429.0,700.0,5.0,2.0,,1,,,0,0
Apartment,cairo faisal el matbeaa amr ibn al aas st,1800000.0,12857.0,140.0,3.0,2.0,,1,Side Street,,0,0
Apartment,red sea el minaa,2250000.0,33582.0,67.0,1.0,1.0,4.0,1,Main Street,"Swimming Pool, Balcony",2,0
Villa,cairo 6th of october el hay el motamyz first touristic village el shaheed mohammed abdul latif alshimi st,46990000.0,187960.0,250.0,5.0,3.0,,1,Garden,Garden,1,0
Apartment,cairo faisal el maryotyah king faisal st,2500000.0,17241.0,145.0,3.0,2.0,4.0,1,Side Street,,0,0
Apartment,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr ashgar city,4400000.0,36066.0,122.0,2.0,2.0,1.0,1,Garden,Garden,1,0
Apartment,cairo faisal tareeq kaabesh,1400000.0,10769.0,130.0,3.0,2.0,,1,Side Street,,0,0
Apartment,cairo ljyz el bahr el azam el khalej buildings,12000000.0,54545.0,220.0,3.0,2.0,13.0,1,Main Street,"Water Meter, Security, Balcony",3,0
Apartment,gharbia tanta tanta city el nadi st,10965000.0,43000.0,255.0,3.0,3.0,,1,Main Street,,0,0
Chalet,north coast resorts virginia,1200000.0,17143.0,70.0,2.0,1.0,1.0,1,Pool,,0,1
Apartment,cairo el haram shareaa el haram,4000000.0,18182.0,220.0,3.0,3.0,,1,Back,,0,0
Apartment,cairo hadayek el ahram al mantaka s,2961000.0,23500.0,126.0,3.0,1.0,1.0,1,Side Street,"Elevator, Water Meter, Parking",3,0
Villa,cairo new heliopolis compounds stella heliopolis,8500000.0,40476.0,210.0,4.0,3.0,,1,Garden,Garden,1,0
Apartment,cairo el haram el rimaya,2700000.0,19014.0,142.0,3.0,2.0,2.0,1,Side Street,"Elevator, Water Meter, Natural Gas, Balcony",4,0
Apartment,cairo faisal el tawabeq el mansheya st,3700000.0,16818.0,220.0,5.0,2.0,5.0,1,Main Street,,0,0
Apartment,cairo faisal kafr nasar,2000000.0,22222.0,90.0,2.0,1.0,8.0,1,Main Street,,0,1
Apartment,gharbia el mahallah el kubra el mahalah el kobra city el farek reda hafez st,4830000.0,23000.0,210.0,3.0,2.0,9.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo faisal hassan mohamed st,2500000.0,15625.0,160.0,3.0,2.0,11.0,1,Side Street,,0,0
Apartment,cairo el marg lmrj ljdyd el gazira st,1000000.0,10000.0,100.0,3.0,1.0,2.0,1,Side Street,"Elevator, Water Meter, Natural Gas, Balcony",4,0
Apartment,cairo el haram el maryotya sefara st,2000000.0,12500.0,160.0,3.0,2.0,12.0,1,Side Street,,0,1
Apartment,cairo faisal shareaa el malek fasel,2250000.0,15000.0,150.0,3.0,1.0,7.0,1,Side Street,,0,0
Apartment,cairo faisal el maryotyah al shesheini st,1500000.0,10714.0,140.0,3.0,1.0,,1,Main Street,,0,0
Apartment,cairo faisal el matbeaa ammar ibn yasser st,2000000.0,14286.0,140.0,3.0,2.0,11.0,1,Side Street,,0,0
Apartment,cairo hadayek el koba teraat al gabal st,2900000.0,20714.0,140.0,3.0,2.0,11.0,1,Corner,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo el marg old marg,1050000.0,8750.0,120.0,3.0,1.0,3.0,1,Main Street,,0,0
Chalet,north sinai bear el abd romana,1500000.0,11111.0,135.0,3.0,2.0,0.0,1,Main Street,Garden,1,0
Apartment,cairo faisal kafr tohormos khatem el morsaleen st,1500000.0,16667.0,90.0,3.0,1.0,11.0,1,Corner,"Elevator, Water Meter, Natural Gas, Balcony",4,0
Apartment,cairo nasr city compounds kmbwnd trw lmnswr llttwyr,2766320.0,26346.0,105.0,3.0,2.0,4.0,1,Back,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,0
Apartment,cairo 6th of october hadaeq october compounds sun capital,10000000.0,71429.0,140.0,3.0,3.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Apartment,cairo el sheikh zayed city small investor,7300000.0,38421.0,190.0,3.0,2.0,1.0,1,Garden,"Elevator, Water Meter, Natural Gas, Security, Garden",5,0
Duplex,cairo 6th of october el ahyaa neighborhood 2nd divided from al kafrawei st,8500000.0,32692.0,260.0,3.0,2.0,1.0,1,Other,"Water Meter, Natural Gas, Security, Balcony",4,0
Apartment,cairo 6th of october compounds nyoum october arab developmentt,2900000.0,31183.0,93.0,2.0,2.0,1.0,1,Other,"Security, Balcony",2,0
Duplex,cairo 6th of october compounds bhy,15900000.0,58456.0,272.0,3.0,3.0,1.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo new cairo ganob el akadamiya south academy b taha hussein st,8500000.0,38636.0,220.0,3.0,3.0,1.0,1,Main Street,Garden,1,0
Penthouse,cairo 6th of october compounds garden hills,5000000.0,12500.0,400.0,3.0,4.0,5.0,1,Garden,"Elevator, Water Meter, Natural Gas, Security, Garden",5,0
Apartment,cairo 6th of october el ahyaa neighborhood 3rd el mohandes magdy salah st,3400000.0,18889.0,180.0,3.0,2.0,1.0,1,Other,"Security, Balcony",2,0
Apartment,alexandria smouha Muruj,6000000.0,37267.0,161.0,3.0,1.0,13.0,1,Plaza,,0,1
Apartment,cairo 6th of october compounds kmbwnd b twn ryl styt llttwyr,2700000.0,12558.0,215.0,4.0,3.0,1.0,1,Other,"Security, Balcony",2,0
Apartment,cairo 6th of october hadaeq october compounds badya compound palm hills,5750000.0,31081.0,185.0,3.0,3.0,4.0,1,Main Street,,0,0
Duplex,cairo hadayek el ahram lmntqh l,4800000.0,13333.0,360.0,4.0,3.0,4.0,1,Main Street,"Elevator, Parking, Garden, Balcony",4,0
Chalet,ain elsokhna resorts ljwly,4200000.0,40000.0,105.0,2.0,2.0,2.0,1,Other,"Water Meter, Security, Balcony",3,0
Apartment,qalyubia shubra el khaima,850000.0,10625.0,80.0,3.0,1.0,3.0,1,Side Street,"Water Meter, Natural Gas, Balcony",3,0
Apartment,gharbia tanta tanta city el nahas st,4000000.0,29630.0,135.0,3.0,1.0,6.0,1,Main Street,,0,0
Apartment,cairo ljyz shareaa morad%20%20charel%20degol,16500000.0,85492.0,193.0,4.0,3.0,17.0,1,Nile View,"Elevator, Security, Balcony",3,0
Apartment,gharbia tanta tanta city el moahda st,2500000.0,17241.0,145.0,2.0,2.0,,1,Corner,Balcony,1,0
Apartment,alexandria smouha Muruj,9680000.0,55000.0,176.0,3.0,3.0,13.0,1,Corner,,0,1
Penthouse,cairo 6th of october hadaeq october investors association,1650000.0,9167.0,180.0,3.0,2.0,5.0,1,Other,"Water Meter, Natural Gas, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october hadaeq october compounds el montazah compound,3250000.0,25794.0,126.0,2.0,2.0,1.0,1,Main Street,,0,0
Apartment,alexandria smouha Muruj,9128000.0,56000.0,163.0,3.0,1.0,13.0,1,Side Street,,0,1
Duplex,cairo 6th of october hadaeq october compounds la verte city al joman,2800000.0,11429.0,245.0,3.0,3.0,3.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,alexandria smouha Muruj,11450000.0,50000.0,229.0,3.0,1.0,7.0,1,Plaza,,0,1
Apartment,cairo 6th of october el ahyaa neighborhood 2nd street 2,6300000.0,28636.0,220.0,3.0,3.0,0.0,1,Main Street,"Security, Garden, Balcony",3,0
Apartment,cairo el zaytun lzytwn lgrby el gabal canal st,2800000.0,16970.0,165.0,3.0,2.0,8.0,1,Side Street,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo el haram el maryotya el orouba st,2000000.0,16667.0,120.0,2.0,1.0,,1,Side Street,Balcony,1,0
Villa,suez el ganain shandoura village,6500000.0,155.0,42000.0,,,,1,Side Street,,0,0
Apartment,qalyubia shubra el khaima,1400000.0,10769.0,130.0,3.0,1.0,,1,Main Street,Balcony,1,0
Apartment,port said bwr fwd,2800000.0,20000.0,140.0,6.0,1.0,1.0,1,Main Street,"Natural Gas, Balcony",2,0
Apartment,cairo new cairo el banafsg el banafsag 10 d ahmed okasha st,4000000.0,36364.0,110.0,2.0,1.0,,1,Side Street,,0,0
Land,cairo 6th of october new october,6500000.0,14444.0,450.0,,,,1,Main Street,,0,0
Villa,cairo new cairo madinaty lmntq lthlthh fylt group 24,31000000.0,116541.0,266.0,4.0,4.0,,1,Garden,"Water Meter, Security, Garden, Balcony",4,1
Chalet,red sea marsa allam marsa alam resorts,2300000.0,42593.0,54.0,1.0,1.0,2.0,1,,,0,0
Apartment,cairo ljyz shareaa morad%20%20charel%20degol,15600000.0,81250.0,192.0,4.0,3.0,17.0,1,Nile View,"Elevator, Balcony",2,0
Apartment,cairo faisal el lebeny,2500000.0,17241.0,145.0,3.0,1.0,,1,Corner,Balcony,1,0
Apartment,cairo el shorouk mostakbal city,3300000.0,27500.0,120.0,3.0,1.0,1.0,1,Garden,"Elevator, Water Meter, Natural Gas, Security, Garden, Balcony",6,0
Apartment,cairo el haram el maryotya shr hmd dyf llh,1650000.0,10645.0,155.0,3.0,1.0,6.0,1,Main Street,"Elevator, Water Meter, Balcony",3,0
Apartment,cairo faisal el tawabeq el mansheya st,900000.0,8182.0,110.0,3.0,1.0,11.0,1,Main Street,,0,0
Apartment,cairo new administrative capital r7 catalan,4850000.0,24250.0,200.0,4.0,2.0,5.0,1,Main Street,"Elevator, Security, Swimming Pool, Parking, Balcony",5,1
Villa,north coast resorts riviera,6000000.0,16438.0,365.0,6.0,2.0,,1,Lake,,0,0
Duplex,cairo faisal,1850000.0,10278.0,180.0,3.0,2.0,4.0,1,Side Street,"Water Meter, Natural Gas",2,0
Apartment,cairo el haram shareaa el talateny,3500000.0,25926.0,135.0,3.0,2.0,10.0,1,Main Street,,0,0
Apartment,cairo ljyz el jizah district,5800000.0,26244.0,221.0,3.0,2.0,11.0,1,Nile View,,0,0
Apartment,cairo mokattam el hadabah el wosta hady gohar st,5208000.0,28000.0,186.0,2.0,1.0,6.0,1,Main Street,"Elevator, Water Meter, Parking, Balcony",4,0
Apartment,cairo el zaytun lzytwn lbhry shr snn bsh,4200000.0,26250.0,160.0,3.0,2.0,7.0,1,Main Street,,0,0
Apartment,cairo ljyz el bahr el azam el khalej buildings,7000000.0,41176.0,170.0,,,,1,Main Street,,0,0
Apartment,marsa matruh marsa matrouh city,1300000.0,14444.0,90.0,2.0,1.0,2.0,1,Sea View,,0,0
Apartment,cairo faisal el maryotyah agyad st,2800000.0,18667.0,150.0,3.0,2.0,,1,Main Street,Balcony,1,0
Apartment,cairo faisal el tawabeq el mansheya st,1800000.0,11250.0,160.0,2.0,1.0,5.0,1,Corner,,0,0
Roof,cairo new administrative capital r4 la vista city,40000000.0,71429.0,560.0,6.0,6.0,,1,Garden,"Water Meter, Security, Swimming Pool, Garden, Balcony",5,0
Apartment,cairo el haram mishaal,2800000.0,18667.0,150.0,3.0,1.0,,1,Main Street,"Parking, Balcony",2,0
Apartment,cairo faisal el maryotyah king faisal st,3000000.0,16216.0,185.0,3.0,2.0,6.0,1,,,0,0
Chalet,sharm el sheikh resorts mntj jwlf hyts,5500000.0,57895.0,95.0,2.0,2.0,1.0,1,Pool,,0,0
Apartment,dakahlia mansoura compounds in el mansoura,5923000.0,53845.0,110.0,2.0,1.0,4.0,1,Sea View,,0,1
Apartment,red sea hurghada resorts,2275000.0,35000.0,65.0,,,,1,Pool,,0,1
Apartment,cairo faisal el tawabeq el mansheya st,1500000.0,11278.0,133.0,3.0,1.0,10.0,1,Corner,,0,0
Apartment,sohag girga girga city,1600000.0,13333.0,120.0,3.0,1.0,5.0,1,Main Street,,0,0
Apartment,cairo new cairo el maantiqah el sinaiyyah,3800000.0,31667.0,120.0,3.0,2.0,5.0,1,Main Street,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Roof,ismailia ismailia city el gomhoreya square,7500000.0,12821.0,585.0,,,,1,,Elevator,1,0
Apartment,cairo faisal shareaa el eshren,2000000.0,12500.0,160.0,3.0,2.0,,1,Main Street,,0,0
Apartment,cairo el haram shareaa el haram,3500000.0,17500.0,200.0,3.0,2.0,4.0,1,Corner,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo faisal el maryotyah king faisal st,2650000.0,18929.0,140.0,3.0,2.0,3.0,1,Side Street,"Elevator, Water Meter, Natural Gas, Balcony",4,0
Apartment,cairo faisal el maryotyah kabeish rd youssef el sebai st,1550000.0,11071.0,140.0,3.0,2.0,9.0,1,Main Street,,0,0
Apartment,cairo faisal el maryotyah king faisal st,2200000.0,15714.0,140.0,3.0,2.0,,1,Main Street,,0,0
Apartment,cairo ain shams jsr lswys gamal abd el naser st,2000000.0,12121.0,165.0,3.0,2.0,7.0,1,Corner,"Elevator, Water Meter, Natural Gas, Balcony",4,0
Duplex,cairo 6th of october hadaeq october mosalsal 3,3000000.0,9677.0,310.0,6.0,4.0,1.0,1,Main Street,Garden,1,1
Apartment,qalyubia shubra el khaima byjm el salam st,1000000.0,12500.0,80.0,2.0,1.0,12.0,1,Main Street,,0,0
Villa,cairo 6th of october compounds jrn ryzydns,60000000.0,66667.0,900.0,9.0,6.0,,1,,,0,1
Apartment,cairo 6th of october compounds nyoum october arab developmentt,1699873.0,15740.0,108.0,1.0,1.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden",4,1
Apartment,cairo faisal hassan mohamed st,1700000.0,10625.0,160.0,3.0,2.0,3.0,1,Corner,,0,1
Duplex,cairo el zaytun hadayek el zayton el zaytoun st,5900000.0,25106.0,235.0,5.0,2.0,1.0,1,Corner,,0,1
Apartment,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr ashgar city,2750000.0,38194.0,72.0,1.0,1.0,5.0,1,Lake,Garden,1,1
Duplex,cairo new cairo lmstqbl syty compounds neopolis,8000000.0,34783.0,230.0,4.0,3.0,2.0,1,Main Street,"Elevator, Security, Parking, Balcony",4,0
Apartment,cairo faisal shareaa el malek fasel,2250000.0,16667.0,135.0,3.0,1.0,6.0,1,Main Street,"Elevator, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo el haram shareaa khatem el morsalen,1300000.0,13000.0,100.0,3.0,1.0,3.0,1,Side Street,"Water Meter, Natural Gas",2,0
Roof,cairo new cairo new narges,5000000.0,17857.0,280.0,3.0,2.0,4.0,1,Corner,,0,0
Chalet,north coast resorts mwntn fyw rs lhkm,25000000.0,200000.0,125.0,3.0,2.0,3.0,1,Pool,"Elevator, Security, Swimming Pool, Balcony",4,1
Apartment,alexandria smouha Muruj,6500000.0,38690.0,168.0,3.0,1.0,13.0,1,Plaza,,0,1
Villa,cairo new cairo compounds cairo festival city oriana villas cairo festival city,99000000.0,237410.0,417.0,5.0,7.0,,1,Garden,Garden,1,0
Apartment,cairo el marg lmrj ljdyd,570000.0,6706.0,85.0,3.0,1.0,,1,Side Street,,0,0
Apartment,cairo nasr city 6th zone,5600000.0,28000.0,200.0,3.0,1.0,4.0,1,Side Street,"Elevator, Balcony",2,1
Apartment,cairo el haram el rimaya,820000.0,11714.0,70.0,2.0,1.0,5.0,1,Side Street,"Water Meter, Natural Gas, Balcony",3,0
Apartment,cairo 6th of october el ahyaa neighborhood 1st al maahad,2650000.0,15143.0,175.0,3.0,2.0,2.0,1,Main Street,,0,0
Apartment,cairo 6th of october hadaeq october investors association,2600000.0,17931.0,145.0,3.0,3.0,0.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october el hay el motamyz fourth touristic village ibrahim nawwar st,9600000.0,32000.0,300.0,4.0,3.0,1.0,1,Main Street,"Elevator, Security, Balcony",3,0
Apartment,cairo 6th of october compounds grand city compound el masreya el dawleya,3800000.0,22353.0,170.0,4.0,2.0,3.0,1,Main Street,"Elevator, Security",2,0
Studio,cairo 6th of october compounds nyoum october arab developmentt,1800000.0,45000.0,40.0,1.0,1.0,2.0,1,Main Street,"Elevator, Security",2,0
Apartment,cairo 6th of october lmstthmr lsgyr,3200000.0,17778.0,180.0,3.0,3.0,3.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october lhsry,5200000.0,39098.0,133.0,3.0,1.0,1.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo 6th of october hadaeq october skn msr,2650000.0,17097.0,155.0,3.0,1.0,5.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Chalet,ras sidr ras sidr resorts la hacienda ras sedr,1200000.0,21429.0,56.0,1.0,1.0,1.0,1,Pool,"Security, Swimming Pool, Balcony",3,0
Apartment,cairo new cairo el andalus,2500000.0,18519.0,135.0,3.0,2.0,1.0,1,Plaza,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo new cairo mntq fr y blqhr ljdyd,4911192.0,46332.0,106.0,2.0,1.0,1.0,1,Main Street,,0,1
Apartment,cairo new cairo lrhb city phase 5 ibn rushd st,9000000.0,56250.0,160.0,3.0,3.0,3.0,1,Side Street,"Elevator, Water Meter, Natural Gas, Security, Balcony",5,0
Apartment,cairo new cairo lrhb city phase 4 mostafa kamel st,8000000.0,48780.0,164.0,3.0,2.0,1.0,1,Side Street,Natural Gas,1,0
Apartment,cairo el haram shareaa el haram,4500000.0,25714.0,175.0,3.0,2.0,5.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo 6th of october compounds garden hills,5000000.0,25000.0,200.0,3.0,3.0,1.0,1,Main Street,Garden,1,0
Apartment,cairo el haram el rimaya,4500000.0,25714.0,175.0,3.0,2.0,5.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo 6th of october hadaeq october compounds djlh blmz m mr lmrshdy,1550000.0,19375.0,80.0,2.0,1.0,4.0,1,Other,"Elevator, Water Meter, Natural Gas, Security, Balcony",5,0
Apartment,cairo 6th of october hadaeq october investors association,2300000.0,12778.0,180.0,2.0,1.0,1.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october compounds kmbwnd jryn 6 mbny drys,5000000.0,41322.0,121.0,2.0,2.0,1.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo 6th of october compounds diar el tameer,10400000.0,52000.0,200.0,3.0,2.0,3.0,1,Other,"Security, Parking, Balcony",3,0
Apartment,cairo 6th of october hadaeq october october gardens,3650000.0,21471.0,170.0,3.0,2.0,3.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october compounds el maamoura compound,4725000.0,32813.0,144.0,3.0,1.0,1.0,1,Main Street,"Elevator, Security, Garden, Balcony",4,0
Apartment,cairo 6th of october el ahyaa neighborhood 3rd al hay al thalith st,5000000.0,31250.0,160.0,3.0,2.0,4.0,1,Other,"Elevator, Security, Balcony",3,0
Apartment,cairo el sheikh zayed city mntq fr y bmdyn lshykh zyd,7568000.0,52193.0,0.0,2.0,1.0,1.0,1,Main Street,,0,1
Apartment,el minia mdyn lmny ljdyd kmbwnd fy lmny ljdyd,4250000.0,27244.0,156.0,5.0,2.0,1.0,1,Garden,"Security, Garden",2,1
Villa,cairo 6th of october compounds grand heights,35000000.0,101449.0,345.0,4.0,4.0,,1,Pool,"Water Meter, Security, Swimming Pool, Balcony",4,1
Apartment,cairo el matarya,2000000.0,14815.0,135.0,3.0,2.0,7.0,1,Back,"Elevator, Water Meter, Natural Gas, Security",4,0
Villa,cairo new cairo compounds cairo festival city oriana villas cairo festival city,53000000.0,165625.0,320.0,4.0,5.0,,1,Garden,Garden,1,0
Apartment,cairo el sheikh zayed city lshykh zyd ljdyd paradise park,3250000.0,23214.0,140.0,3.0,2.0,2.0,1,Other,"Water Meter, Natural Gas, Security, Balcony",4,0
Apartment,cairo new cairo suez rd,7606000.0,47242.0,161.0,3.0,2.0,1.0,1,Main Street,"Elevator, Natural Gas, Security, Parking, Balcony",5,1
Apartment,cairo el haram el lebeny el magzar el aly st,3200000.0,14159.0,226.0,4.0,2.0,7.0,1,Corner,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo downtown ramsis,4200000.0,19091.0,220.0,5.0,2.0,1.0,1,Main Street,"Elevator, Natural Gas, Security, Balcony",4,0
Apartment,cairo 6th of october compounds creek park,2700000.0,20769.0,130.0,2.0,1.0,1.0,1,Other,"Security, Balcony",2,0
Apartment,cairo new cairo compounds mwntn fyw y syty mountain park mountain view icity,7870000.0,52467.0,150.0,3.0,3.0,3.0,1,Other,"Security, Parking, Balcony",3,0
Apartment,cairo el haram el maryotya el ikhlas st,1450000.0,10741.0,135.0,,3.0,,1,Main Street,Balcony,1,0
Apartment,cairo 6th of october el ahyaa neighborhood 3rd street 47,3750000.0,17045.0,220.0,4.0,3.0,4.0,1,Other,"Security, Balcony",2,0
Apartment,cairo el sheikh zayed city mntq fr y bmdyn lshykh zyd,7568000.0,52193.0,145.0,2.0,1.0,1.0,1,Main Street,,0,1
Duplex,cairo new cairo first settlement mhwr mstfy kml,13000000.0,28889.0,450.0,3.0,2.0,1.0,1,Garden,Garden,1,0
Apartment,cairo faisal el maryotyah king faisal st,2150000.0,14333.0,150.0,3.0,1.0,7.0,1,Main Street,"Elevator, Water Meter, Balcony",3,0
Apartment,cairo new cairo north rehab,3835000.0,21667.0,177.0,3.0,2.0,1.0,1,Corner,"Elevator, Parking",2,1
Apartment,cairo new cairo bait el watan fifth neighborhood,4600000.0,24731.0,186.0,3.0,3.0,,1,Main Street,Balcony,1,1
Apartment,cairo new cairo new narges,4100000.0,27152.0,151.0,3.0,2.0,2.0,1,Main Street,"Elevator, Water Meter, Parking, Balcony",4,0
Apartment,alexandria cleopatra tryq ljysh,175000000.0,514706.0,340.0,,,,1,,,0,0
Apartment,gharbia el mahallah el kubra abou radi mohamed el mahdi st,1392000.0,12541.0,111.0,3.0,1.0,7.0,1,Main Street,"Elevator, Balcony",2,1
Duplex,cairo new cairo compounds telal east compound roya,9500000.0,70896.0,134.0,2.0,3.0,3.0,1,Corner,"Elevator, Security, Balcony",3,1
Apartment,cairo el zaytun lzytwn lshrqy,2500000.0,22727.0,110.0,2.0,1.0,1.0,1,Side Street,Natural Gas,1,0
Apartment,cairo 6th of october hadaeq october compounds el fardoos city,4500000.0,24324.0,185.0,3.0,2.0,,1,Garden,"Garden, Balcony",2,0
